timestamp,residual_load,total_load,solar,wind_onshore,wind_offshore,wind_total
2021-01-03 23:00:00+00:00,30399.75,47665.0,1.0,13713.75,3550.0,17263.75
2021-01-04 00:00:00+00:00,29038.25,46006.0,1.0,13414.25,3552.75,16967.0
2021-01-04 01:00:00+00:00,29018.5,45800.25,1.0,13232.25,3548.25,16780.5
2021-01-04 02:00:00+00:00,29221.5,45794.75,1.0,13019.25,3553.0,16572.25
2021-01-04 03:00:00+00:00,30726.25,47027.0,1.0,12743.75,3555.75,16299.5
2021-01-04 04:00:00+00:00,33628.75,49611.25,1.0,12437.5,3543.75,15981.25
2021-01-04 05:00:00+00:00,39168.25,55236.25,1.0,12440.0,3627.75,16067.75
2021-01-04 06:00:00+00:00,45481.5,61481.0,1.25,11767.5,4231.25,15998.75
2021-01-04 07:00:00+00:00,48706.75,65082.0,99.75,11044.75,5230.0,16274.75
2021-01-04 08:00:00+00:00,50891.5,67169.25,278.5,10600.75,5397.25,15998.0
2021-01-04 09:00:00+00:00,51739.75,68520.75,716.0,10230.75,5832.25,16063.0
2021-01-04 10:00:00+00:00,53185.75,70311.25,1049.0,10290.0,5783.25,16073.25
2021-01-04 11:00:00+00:00,53735.0,70973.75,1156.5,10377.25,5702.5,16079.75
2021-01-04 12:00:00+00:00,53287.75,70251.0,1007.5,10455.5,5497.25,15952.75
2021-01-04 13:00:00+00:00,52233.75,69244.25,662.5,10617.25,5728.0,16345.25
2021-01-04 14:00:00+00:00,52313.75,69013.0,214.5,10721.0,5760.5,16481.5
2021-01-04 15:00:00+00:00,53328.5,69889.75,8.5,10789.25,5761.0,16550.25
2021-01-04 16:00:00+00:00,55174.5,71774.25,1.0,10734.0,5862.25,16596.25
2021-01-04 17:00:00+00:00,54845.75,71300.25,1.0,10583.0,5867.5,16450.5
2021-01-04 18:00:00+00:00,53040.5,69329.0,1.0,10452.0,5833.0,16285.0
2021-01-04 19:00:00+00:00,49828.0,65846.0,1.0,10125.5,5889.5,16015.0
2021-01-04 20:00:00+00:00,47027.0,62577.0,1.0,9604.75,5940.75,15545.5
2021-01-04 21:00:00+00:00,44910.0,59978.5,1.0,9112.75,5952.0,15064.75
2021-01-04 22:00:00+00:00,41387.5,56478.25,1.0,9072.5,6014.0,15086.5
2021-01-04 23:00:00+00:00,37364.25,52489.0,1.0,9109.5,6011.5,15121.0
2021-01-05 00:00:00+00:00,36127.0,51016.5,1.0,9085.75,5800.0,14885.75
2021-01-05 01:00:00+00:00,35429.25,49971.25,1.0,9161.5,5378.25,14539.75
2021-01-05 02:00:00+00:00,35720.5,50299.5,1.0,9200.25,5377.25,14577.5
2021-01-05 03:00:00+00:00,36467.5,50979.25,1.0,9146.5,5363.75,14510.25
2021-01-05 04:00:00+00:00,39056.5,53508.0,1.0,9080.0,5369.75,14449.75
2021-01-05 05:00:00+00:00,44162.0,58907.5,1.0,9378.75,5364.75,14743.5
2021-01-05 06:00:00+00:00,49483.25,63943.75,1.5,9103.75,5355.25,14459.0
2021-01-05 07:00:00+00:00,52517.0,67088.25,99.0,8851.75,5619.0,14470.75
2021-01-05 08:00:00+00:00,53923.75,68746.75,347.75,8630.0,5843.75,14473.75
2021-01-05 09:00:00+00:00,54017.25,69790.5,796.5,8664.25,6309.25,14973.5
2021-01-05 10:00:00+00:00,55333.5,71344.5,1181.0,8509.5,6317.5,14827.0
2021-01-05 11:00:00+00:00,55327.75,71665.75,1299.5,8749.0,6286.5,15035.5
2021-01-05 12:00:00+00:00,54252.0,70739.0,1128.25,9128.25,6226.5,15354.75
2021-01-05 13:00:00+00:00,53132.0,69790.75,707.0,9801.5,6147.25,15948.75
2021-01-05 14:00:00+00:00,52950.0,69341.75,249.25,9987.75,6152.0,16139.75
2021-01-05 15:00:00+00:00,53876.75,70068.5,11.75,10069.75,6107.0,16176.75
2021-01-05 16:00:00+00:00,55413.75,71768.25,1.25,10243.25,6107.5,16350.75
2021-01-05 17:00:00+00:00,55054.25,71259.75,1.0,10132.75,6067.75,16200.5
2021-01-05 18:00:00+00:00,53186.0,69230.0,1.0,10102.0,5938.25,16040.25
2021-01-05 19:00:00+00:00,50052.0,65948.75,1.0,9868.5,6024.5,15893.0
2021-01-05 20:00:00+00:00,47079.75,62883.0,1.0,9939.75,5859.75,15799.5
2021-01-05 21:00:00+00:00,45086.5,60580.25,1.0,9967.0,5523.25,15490.25
2021-01-05 22:00:00+00:00,41354.0,56779.75,1.0,10068.75,5353.0,15421.75
2021-01-05 23:00:00+00:00,38373.5,53309.75,1.0,9779.5,5152.5,14932.0
2021-01-06 00:00:00+00:00,36439.5,50959.0,1.0,9536.75,4979.25,14516.0
2021-01-06 01:00:00+00:00,35855.75,49974.0,1.0,9296.75,4817.75,14114.5
2021-01-06 02:00:00+00:00,36283.0,50013.75,1.0,8977.75,4749.75,13727.5
2021-01-06 03:00:00+00:00,37821.25,50776.25,1.0,8200.75,4750.0,12950.75
2021-01-06 04:00:00+00:00,39852.25,51908.75,1.0,7573.75,4480.0,12053.75
2021-01-06 05:00:00+00:00,43935.25,55726.75,1.0,6979.75,4808.25,11788.0
2021-01-06 06:00:00+00:00,48715.5,59763.25,1.75,6339.25,4703.75,11043.0
2021-01-06 07:00:00+00:00,52245.5,63076.25,98.75,5993.25,4747.75,10741.0
2021-01-06 08:00:00+00:00,54367.5,64528.25,358.0,5503.25,4296.25,9799.5
2021-01-06 09:00:00+00:00,56438.5,65847.0,900.75,4609.75,3894.75,8504.5
2021-01-06 10:00:00+00:00,58790.25,67817.5,1348.0,4016.0,3660.0,7676.0
2021-01-06 11:00:00+00:00,58359.25,67517.25,1511.25,3855.25,3789.0,7644.25
2021-01-06 12:00:00+00:00,57502.75,66231.75,1350.5,3838.0,3537.25,7375.25
2021-01-06 13:00:00+00:00,57631.75,65865.0,918.25,4097.25,3215.75,7313.0
2021-01-06 14:00:00+00:00,57386.38,64927.0,353.5,4191.5,3009.5,7201.0
2021-01-06 15:00:00+00:00,58014.75,65447.5,23.0,4295.0,3113.25,7408.25
2021-01-06 16:00:00+00:00,60243.25,67835.0,1.0,4394.75,3179.5,7574.25
2021-01-06 17:00:00+00:00,60587.75,67924.0,1.0,4435.5,2897.25,7332.75
2021-01-06 18:00:00+00:00,59219.75,66017.5,1.0,4339.5,2455.25,6794.75
2021-01-06 19:00:00+00:00,56457.5,62859.0,1.0,4250.75,2148.0,6398.75
2021-01-06 20:00:00+00:00,53874.5,60308.25,1.0,4415.0,2016.0,6431.0
2021-01-06 21:00:00+00:00,52359.25,58882.0,1.0,4660.25,1860.75,6521.0
2021-01-06 22:00:00+00:00,49198.0,55617.5,1.0,4721.5,1695.25,6416.75
2021-01-06 23:00:00+00:00,46692.75,52749.75,1.0,4721.25,1334.75,6056.0
2021-01-07 00:00:00+00:00,44913.5,50957.25,1.0,4934.25,1108.5,6042.75
2021-01-07 01:00:00+00:00,44504.0,50545.75,1.0,4944.5,1096.25,6040.75
2021-01-07 02:00:00+00:00,44200.75,50470.0,1.0,5102.0,1166.25,6268.25
2021-01-07 03:00:00+00:00,45048.25,51464.0,1.0,5215.75,1199.0,6414.75
2021-01-07 04:00:00+00:00,47887.5,54368.75,1.0,5257.5,1222.75,6480.25
2021-01-07 05:00:00+00:00,53300.5,59677.75,1.0,5207.75,1168.5,6376.25
2021-01-07 06:00:00+00:00,58500.0,64568.0,1.5,4929.75,1136.75,6066.5
2021-01-07 07:00:00+00:00,61690.75,67727.5,111.25,4724.5,1201.0,5925.5
2021-01-07 08:00:00+00:00,62724.0,68877.75,327.0,4664.0,1162.75,5826.75
2021-01-07 09:00:00+00:00,63383.75,70015.75,901.0,4794.5,936.5,5731.0
2021-01-07 10:00:00+00:00,64458.0,71635.0,1510.0,4811.75,855.25,5667.0
2021-01-07 11:00:00+00:00,64860.75,72173.75,1776.75,4764.25,772.0,5536.25
2021-01-07 12:00:00+00:00,63975.0,70951.75,1596.0,4616.25,764.5,5380.75
2021-01-07 13:00:00+00:00,63526.5,69612.5,1099.75,4258.5,727.75,4986.25
2021-01-07 14:00:00+00:00,63778.0,69048.5,447.75,4051.25,771.5,4822.75
2021-01-07 15:00:00+00:00,64091.5,69355.75,34.75,4391.5,838.0,5229.5
2021-01-07 16:00:00+00:00,65939.75,71669.5,1.0,4840.25,888.5,5728.75
2021-01-07 17:00:00+00:00,64740.0,71255.0,1.0,5450.5,1063.5,6514.0
2021-01-07 18:00:00+00:00,62462.75,69161.5,1.0,5669.75,1028.0,6697.75
2021-01-07 19:00:00+00:00,59220.5,65823.25,1.0,5664.5,937.25,6601.75
2021-01-07 20:00:00+00:00,56678.0,63099.75,1.0,5530.75,890.0,6420.75
2021-01-07 21:00:00+00:00,54806.0,61066.25,1.0,5462.0,797.25,6259.25
2021-01-07 22:00:00+00:00,50805.5,57113.0,1.0,5461.0,845.5,6306.5
2021-01-07 23:00:00+00:00,47798.0,54104.0,1.0,5450.0,855.0,6305.0
2021-01-08 00:00:00+00:00,46166.0,52220.0,1.0,5240.25,812.75,6053.0
2021-01-08 01:00:00+00:00,44980.25,50893.75,1.0,5050.25,862.25,5912.5
2021-01-08 02:00:00+00:00,44964.5,50902.5,1.0,5026.5,910.5,5937.0
2021-01-08 03:00:00+00:00,46113.75,52039.25,1.0,5081.0,843.5,5924.5
2021-01-08 04:00:00+00:00,48601.25,54374.75,1.0,4951.5,821.0,5772.5
2021-01-08 05:00:00+00:00,54038.0,59661.75,1.0,4785.75,837.0,5622.75
2021-01-08 06:00:00+00:00,59065.75,64698.0,1.5,4582.5,1048.25,5630.75
2021-01-08 07:00:00+00:00,61910.5,67423.25,91.5,4309.25,1112.0,5421.25
2021-01-08 08:00:00+00:00,63419.0,68802.5,450.0,3906.75,1026.75,4933.5
2021-01-08 09:00:00+00:00,64235.0,70060.0,1154.5,3541.5,1129.0,4670.5
2021-01-08 10:00:00+00:00,64729.0,70878.5,1729.75,3352.25,1067.5,4419.75
2021-01-08 11:00:00+00:00,64564.25,70716.5,1921.5,3273.5,957.25,4230.75
2021-01-08 12:00:00+00:00,63125.0,68963.75,1732.25,3188.5,918.0,4106.5
2021-01-08 13:00:00+00:00,62181.75,67465.0,1200.25,3061.0,1022.0,4083.0
2021-01-08 14:00:00+00:00,62267.5,66977.25,511.5,3094.25,1104.0,4198.25
2021-01-08 15:00:00+00:00,63229.75,67767.75,48.5,3304.25,1185.25,4489.5
2021-01-08 16:00:00+00:00,65024.75,70081.75,1.0,3796.75,1259.25,5056.0
2021-01-08 17:00:00+00:00,64417.5,69623.5,1.0,4118.5,1086.5,5205.0
2021-01-08 18:00:00+00:00,62560.75,67557.0,1.0,4137.0,858.25,4995.25
2021-01-08 19:00:00+00:00,59047.0,63780.75,1.0,4108.25,624.5,4732.75
2021-01-08 20:00:00+00:00,55975.75,60699.25,1.0,4029.25,693.25,4722.5
2021-01-08 21:00:00+00:00,54012.75,58541.0,1.0,3876.0,651.25,4527.25
2021-01-08 22:00:00+00:00,50906.25,55384.5,1.0,3829.5,647.75,4477.25
2021-01-08 23:00:00+00:00,47769.75,52108.75,1.0,3773.25,564.75,4338.0
2021-01-09 00:00:00+00:00,46106.25,50334.0,1.0,3697.75,529.0,4226.75
2021-01-09 01:00:00+00:00,44974.25,49123.25,1.0,3698.75,449.25,4148.0
2021-01-09 02:00:00+00:00,44549.25,48659.25,1.0,3720.0,389.0,4109.0
2021-01-09 03:00:00+00:00,44599.75,48686.25,1.0,3745.5,340.0,4085.5
2021-01-09 04:00:00+00:00,44677.25,48685.5,1.0,3621.5,385.75,4007.25
2021-01-09 05:00:00+00:00,45304.75,49066.75,1.0,3523.75,237.25,3761.0
2021-01-09 06:00:00+00:00,47824.5,51240.5,1.5,3173.5,241.0,3414.5
2021-01-09 07:00:00+00:00,50971.0,54296.5,117.5,2861.0,347.0,3208.0
2021-01-09 08:00:00+00:00,53769.75,57331.75,682.5,2513.0,366.5,2879.5
2021-01-09 09:00:00+00:00,54868.0,59181.75,1855.0,2107.5,351.25,2458.75
2021-01-09 10:00:00+00:00,55732.5,60728.75,2963.0,1778.5,254.75,2033.25
2021-01-09 11:00:00+00:00,55743.0,60909.75,3353.25,1578.75,234.75,1813.5
2021-01-09 12:00:00+00:00,54812.0,59607.5,3005.5,1616.5,173.5,1790.0
2021-01-09 13:00:00+00:00,54734.5,58553.0,2108.25,1550.5,159.75,1710.25
2021-01-09 14:00:00+00:00,55618.25,58154.0,894.0,1518.5,123.25,1641.75
2021-01-09 15:00:00+00:00,57747.0,59483.75,85.75,1505.5,145.5,1651.0
2021-01-09 16:00:00+00:00,61026.25,62756.5,1.0,1574.0,155.25,1729.25
2021-01-09 17:00:00+00:00,61146.25,63010.75,1.0,1676.0,187.5,1863.5
2021-01-09 18:00:00+00:00,59018.5,60830.75,1.0,1610.0,201.25,1811.25
2021-01-09 19:00:00+00:00,55638.25,57520.5,1.0,1646.75,234.5,1881.25
2021-01-09 20:00:00+00:00,53059.5,55034.25,1.0,1691.25,282.5,1973.75
2021-01-09 21:00:00+00:00,51903.75,54017.5,1.0,1559.5,553.25,2112.75
2021-01-09 22:00:00+00:00,49279.25,51650.5,1.0,1543.5,826.75,2370.25
2021-01-09 23:00:00+00:00,45897.0,48876.0,1.0,1690.25,1287.75,2978.0
2021-01-10 00:00:00+00:00,43273.75,46785.0,1.0,1845.75,1664.5,3510.25
2021-01-10 01:00:00+00:00,41386.75,45644.0,1.0,2159.75,2096.5,4256.25
2021-01-10 02:00:00+00:00,40328.0,45054.5,1.0,2159.0,2566.5,4725.5
2021-01-10 03:00:00+00:00,40129.75,45497.25,1.0,2240.75,3125.75,5366.5
2021-01-10 04:00:00+00:00,39777.25,45505.75,1.0,2323.0,3404.5,5727.5
2021-01-10 05:00:00+00:00,38651.75,45043.5,1.0,2731.75,3659.0,6390.75
2021-01-10 06:00:00+00:00,39511.0,46513.5,1.75,3259.75,3741.0,7000.75
2021-01-10 07:00:00+00:00,41426.0,49430.75,149.0,3828.25,4027.5,7855.75
2021-01-10 08:00:00+00:00,43527.0,53296.75,1202.5,4443.5,4123.75,8567.25
2021-01-10 09:00:00+00:00,43451.5,55994.5,2998.75,5152.75,4391.5,9544.25
2021-01-10 10:00:00+00:00,43712.25,58725.5,4767.75,5665.0,4580.5,10245.5
2021-01-10 11:00:00+00:00,41948.0,58873.75,6045.5,5976.75,4903.5,10880.25
2021-01-10 12:00:00+00:00,39624.0,57291.75,6209.5,6420.0,5038.25,11458.25
2021-01-10 13:00:00+00:00,39535.5,55977.75,4634.5,6957.5,4850.25,11807.75
2021-01-10 14:00:00+00:00,41638.0,55990.75,2083.75,7932.25,4336.75,12269.0
2021-01-10 15:00:00+00:00,44723.75,57931.25,218.5,9437.0,3552.0,12989.0
2021-01-10 16:00:00+00:00,47961.75,62572.75,1.25,11072.0,3537.75,14609.75
2021-01-10 17:00:00+00:00,48761.5,63646.25,1.0,11899.5,2984.25,14883.75
2021-01-10 18:00:00+00:00,47250.5,62345.25,1.0,12445.75,2648.0,15093.75
2021-01-10 19:00:00+00:00,44645.5,59726.25,1.0,12780.75,2299.0,15079.75
2021-01-10 20:00:00+00:00,43674.25,58347.75,1.0,12421.5,2251.0,14672.5
2021-01-10 21:00:00+00:00,44125.0,58357.0,1.0,11831.25,2399.75,14231.0
2021-01-10 22:00:00+00:00,40305.5,55299.75,1.0,12115.5,2877.75,14993.25
2021-01-10 23:00:00+00:00,37307.5,53268.0,1.0,12099.25,3860.25,15959.5
2021-01-11 00:00:00+00:00,33923.25,52065.25,1.0,12508.5,5632.5,18141.0
2021-01-11 01:00:00+00:00,32448.75,51669.5,1.0,13027.75,6192.0,19219.75
2021-01-11 02:00:00+00:00,31356.0,51378.5,1.0,13797.25,6224.25,20021.5
2021-01-11 03:00:00+00:00,31787.75,52819.75,1.0,14787.75,6243.25,21031.0
2021-01-11 04:00:00+00:00,34477.25,56466.75,1.0,15692.75,6295.75,21988.5
2021-01-11 05:00:00+00:00,40707.25,63861.5,1.0,17230.0,5923.25,23153.25
2021-01-11 06:00:00+00:00,46588.0,70681.0,1.75,18543.25,5548.0,24091.25
2021-01-11 07:00:00+00:00,48802.25,74040.0,186.0,19520.0,5531.75,25051.75
2021-01-11 08:00:00+00:00,47974.75,74801.25,1388.5,20221.5,5216.5,25438.0
2021-01-11 09:00:00+00:00,46971.75,75633.25,3066.25,20448.0,5147.25,25595.25
2021-01-11 10:00:00+00:00,46700.0,76917.5,4177.75,20858.25,5181.5,26039.75
2021-01-11 11:00:00+00:00,46062.5,76965.5,4296.5,21663.75,4942.75,26606.5
2021-01-11 12:00:00+00:00,44729.75,76008.5,3982.25,22562.75,4733.75,27296.5
2021-01-11 13:00:00+00:00,43933.75,74863.5,2970.5,23226.0,4733.25,27959.25
2021-01-11 14:00:00+00:00,44133.5,74659.25,1231.0,24559.25,4735.5,29294.75
2021-01-11 15:00:00+00:00,44441.25,75326.0,154.75,26265.0,4465.0,30730.0
2021-01-11 16:00:00+00:00,45664.75,77649.5,1.0,27734.0,4249.75,31983.75
2021-01-11 17:00:00+00:00,43823.25,77172.5,1.0,29098.25,4250.0,33348.25
2021-01-11 18:00:00+00:00,41553.75,75534.0,1.0,30157.25,3822.0,33979.25
2021-01-11 19:00:00+00:00,36554.25,71749.25,1.0,31392.75,3801.25,35194.0
2021-01-11 20:00:00+00:00,32343.25,68409.0,1.0,32265.25,3799.5,36064.75
2021-01-11 21:00:00+00:00,30287.5,65873.0,1.0,31595.0,3989.5,35584.5
2021-01-11 22:00:00+00:00,25942.0,62405.0,1.0,32384.25,4077.75,36462.0
2021-01-11 23:00:00+00:00,21830.25,59534.25,1.0,32988.0,4715.0,37703.0
2021-01-12 00:00:00+00:00,19802.5,57941.75,1.0,33506.0,4632.25,38138.25
2021-01-12 01:00:00+00:00,20242.0,56757.75,1.0,32811.75,3703.0,36514.75
2021-01-12 02:00:00+00:00,21577.0,56731.25,1.0,31551.25,3602.0,35153.25
2021-01-12 03:00:00+00:00,24624.25,57986.5,1.0,30124.75,3236.5,33361.25
2021-01-12 04:00:00+00:00,28579.5,60801.75,1.0,29141.25,3080.0,32221.25
2021-01-12 05:00:00+00:00,35583.0,66671.75,1.0,27894.0,3193.75,31087.75
2021-01-12 06:00:00+00:00,43394.25,72427.75,1.75,25168.25,3863.5,29031.75
2021-01-12 07:00:00+00:00,47690.5,74940.0,104.25,23053.5,4091.75,27145.25
2021-01-12 08:00:00+00:00,48511.25,74957.75,441.25,21419.0,4586.25,26005.25
2021-01-12 09:00:00+00:00,48699.0,75326.25,1156.0,20093.5,5377.75,25471.25
2021-01-12 10:00:00+00:00,49528.25,76466.25,1929.5,19276.5,5732.0,25008.5
2021-01-12 11:00:00+00:00,47960.75,76358.25,2449.0,19891.75,6056.75,25948.5
2021-01-12 12:00:00+00:00,45548.0,75074.0,2472.25,21076.5,5977.25,27053.75
2021-01-12 13:00:00+00:00,44565.5,73437.5,1835.25,21086.5,5950.25,27036.75
2021-01-12 14:00:00+00:00,44476.25,72176.5,840.75,20896.0,5963.5,26859.5
2021-01-12 15:00:00+00:00,44439.25,72105.75,76.75,21544.0,6045.75,27589.75
2021-01-12 16:00:00+00:00,46858.25,75063.75,1.0,21996.75,6207.75,28204.5
2021-01-12 17:00:00+00:00,45535.5,74728.0,1.0,23209.0,5982.5,29191.5
2021-01-12 18:00:00+00:00,43603.25,73391.25,1.0,23629.5,6157.5,29787.0
2021-01-12 19:00:00+00:00,39797.5,69895.0,1.0,24198.5,5898.0,30096.5
2021-01-12 20:00:00+00:00,36575.5,66829.75,1.0,24545.25,5708.0,30253.25
2021-01-12 21:00:00+00:00,34658.5,64139.5,1.0,23508.75,5971.25,29480.0
2021-01-12 22:00:00+00:00,31442.5,60805.5,1.0,23197.25,6164.75,29362.0
2021-01-12 23:00:00+00:00,29111.5,58573.0,1.0,23249.25,6211.25,29460.5
2021-01-13 00:00:00+00:00,27956.25,56985.5,1.0,22861.0,6167.25,29028.25
2021-01-13 01:00:00+00:00,26616.75,56115.75,1.0,23279.5,6218.5,29498.0
2021-01-13 02:00:00+00:00,26179.25,56323.0,1.0,23941.75,6201.0,30142.75
2021-01-13 03:00:00+00:00,26695.0,57180.75,1.0,24410.0,6074.75,30484.75
2021-01-13 04:00:00+00:00,29039.5,59990.75,1.0,24708.0,6242.25,30950.25
2021-01-13 05:00:00+00:00,34117.25,65706.0,1.0,25559.75,6028.0,31587.75
2021-01-13 06:00:00+00:00,39205.0,71847.75,2.25,26272.5,6368.0,32640.5
2021-01-13 07:00:00+00:00,41100.75,74592.75,175.75,26806.25,6510.0,33316.25
2021-01-13 08:00:00+00:00,40153.25,75210.5,1380.5,27146.0,6530.75,33676.75
2021-01-13 09:00:00+00:00,37548.25,75738.75,3021.0,28704.0,6465.5,35169.5
2021-01-13 10:00:00+00:00,36572.0,77520.25,4301.75,30240.0,6406.5,36646.5
2021-01-13 11:00:00+00:00,34917.0,77440.25,4843.25,31419.25,6260.75,37680.0
2021-01-13 12:00:00+00:00,32729.25,76035.5,4490.75,32578.5,6237.0,38815.5
2021-01-13 13:00:00+00:00,32131.75,74763.25,3168.25,33291.25,6172.0,39463.25
2021-01-13 14:00:00+00:00,33636.0,74005.25,1285.75,33364.0,5719.5,39083.5
2021-01-13 15:00:00+00:00,34438.25,73973.0,119.5,33988.25,5427.0,39415.25
2021-01-13 16:00:00+00:00,37680.0,76626.75,1.0,33702.0,5243.75,38945.75
2021-01-13 17:00:00+00:00,37685.25,75451.5,1.0,32684.5,5080.75,37765.25
2021-01-13 18:00:00+00:00,37069.5,73769.5,1.0,31495.75,5203.25,36699.0
2021-01-13 19:00:00+00:00,34022.75,69776.75,1.0,30459.25,5293.75,35753.0
2021-01-13 20:00:00+00:00,31998.5,66364.5,1.0,29465.75,4899.25,34365.0
2021-01-13 21:00:00+00:00,31207.0,64322.5,1.0,27929.25,5185.25,33114.5
2021-01-13 22:00:00+00:00,27150.75,61248.75,1.0,28172.0,5925.0,34097.0
2021-01-13 23:00:00+00:00,24179.75,58644.75,1.0,28222.5,6241.5,34464.0
2021-01-14 00:00:00+00:00,22846.25,56531.25,1.0,28014.5,5669.5,33684.0
2021-01-14 01:00:00+00:00,23814.25,55727.25,1.0,26386.5,5525.5,31912.0
2021-01-14 02:00:00+00:00,25857.25,55975.25,1.0,24289.0,5828.0,30117.0
2021-01-14 03:00:00+00:00,29685.75,56646.25,1.0,21861.5,5098.0,26959.5
2021-01-14 04:00:00+00:00,34956.75,58983.0,1.0,19432.25,4593.0,24025.25
2021-01-14 05:00:00+00:00,44244.5,65087.25,1.0,16672.75,4169.0,20841.75
2021-01-14 06:00:00+00:00,53536.0,70866.5,2.75,13805.75,3522.0,17327.75
2021-01-14 07:00:00+00:00,59404.0,73202.25,106.25,10905.5,2786.5,13692.0
2021-01-14 08:00:00+00:00,61814.75,73622.25,676.75,8649.25,2481.5,11130.75
2021-01-14 09:00:00+00:00,63500.75,74222.0,1525.0,6997.75,2198.5,9196.25
2021-01-14 10:00:00+00:00,65321.0,75347.5,2235.5,5867.75,1923.25,7791.0
2021-01-14 11:00:00+00:00,66162.0,75389.0,2575.5,5121.75,1529.75,6651.5
2021-01-14 12:00:00+00:00,65907.5,74066.5,2385.25,4496.5,1277.25,5773.75
2021-01-14 13:00:00+00:00,65678.0,72573.5,1638.0,4075.25,1182.25,5257.5
2021-01-14 14:00:00+00:00,65901.5,71772.75,692.75,4031.25,1147.25,5178.5
2021-01-14 15:00:00+00:00,65894.5,71735.0,66.75,4494.75,1279.0,5773.75
2021-01-14 16:00:00+00:00,67185.0,74127.75,1.0,5331.5,1610.25,6941.75
2021-01-14 17:00:00+00:00,66080.25,73572.75,1.0,5875.25,1616.25,7491.5
2021-01-14 18:00:00+00:00,64560.25,71668.25,1.0,5788.25,1318.75,7107.0
2021-01-14 19:00:00+00:00,60833.0,67822.75,1.0,5939.75,1049.0,6988.75
2021-01-14 20:00:00+00:00,57686.25,64869.5,1.0,6353.0,829.25,7182.25
2021-01-14 21:00:00+00:00,55084.75,62300.75,1.0,6519.25,695.75,7215.0
2021-01-14 22:00:00+00:00,51882.0,59296.75,1.0,6666.75,747.0,7413.75
2021-01-14 23:00:00+00:00,48826.0,56614.25,1.0,6998.75,788.5,7787.25
2021-01-15 00:00:00+00:00,46812.5,54757.25,1.0,7245.25,698.5,7943.75
2021-01-15 01:00:00+00:00,45488.25,53626.0,1.0,7150.75,986.0,8136.75
2021-01-15 02:00:00+00:00,45347.75,53823.5,1.0,7160.75,1314.0,8474.75
2021-01-15 03:00:00+00:00,46269.25,54809.5,1.0,7008.5,1530.75,8539.25
2021-01-15 04:00:00+00:00,48298.25,57725.25,1.0,7083.75,2342.25,9426.0
2021-01-15 05:00:00+00:00,53854.0,63522.0,1.0,7045.75,2621.25,9667.0
2021-01-15 06:00:00+00:00,60538.5,69446.75,2.75,6905.25,2000.25,8905.5
2021-01-15 07:00:00+00:00,63929.25,72521.75,206.5,6655.5,1730.5,8386.0
2021-01-15 08:00:00+00:00,64336.0,73346.75,1270.0,6146.0,1594.75,7740.75
2021-01-15 09:00:00+00:00,63908.5,73567.25,2777.5,5678.75,1202.5,6881.25
2021-01-15 10:00:00+00:00,64121.5,74268.0,4082.5,5330.5,733.5,6064.0
2021-01-15 11:00:00+00:00,63251.0,73968.75,4582.5,5571.0,564.25,6135.25
2021-01-15 12:00:00+00:00,61389.0,72213.75,4173.25,6165.0,486.5,6651.5
2021-01-15 13:00:00+00:00,60884.25,70866.0,2948.25,6544.75,488.75,7033.5
2021-01-15 14:00:00+00:00,61634.5,69988.25,1303.25,6646.5,404.0,7050.5
2021-01-15 15:00:00+00:00,63218.0,70248.75,178.0,6546.5,306.25,6852.75
2021-01-15 16:00:00+00:00,66603.0,73007.75,1.0,6048.25,355.5,6403.75
2021-01-15 17:00:00+00:00,67063.5,72830.25,1.0,5426.25,339.5,5765.75
2021-01-15 18:00:00+00:00,64988.75,70302.25,1.0,4980.5,332.0,5312.5
2021-01-15 19:00:00+00:00,61468.75,66101.25,1.0,4325.25,306.25,4631.5
2021-01-15 20:00:00+00:00,58569.5,62626.0,1.0,3786.75,268.75,4055.5
2021-01-15 21:00:00+00:00,56748.5,60602.75,1.0,3531.25,322.0,3853.25
2021-01-15 22:00:00+00:00,54058.75,57797.5,1.0,3390.75,347.0,3737.75
2021-01-15 23:00:00+00:00,51120.0,54836.5,1.0,3410.75,304.75,3715.5
2021-01-16 00:00:00+00:00,48737.75,52616.25,1.0,3561.5,316.0,3877.5
2021-01-16 01:00:00+00:00,47368.5,51163.5,1.0,3459.25,334.75,3794.0
2021-01-16 02:00:00+00:00,46748.75,50554.0,1.0,3432.5,371.75,3804.25
2021-01-16 03:00:00+00:00,46368.5,50374.5,1.0,3619.0,386.0,4005.0
2021-01-16 04:00:00+00:00,46168.5,50354.25,1.0,3733.0,451.75,4184.75
2021-01-16 05:00:00+00:00,46744.0,50956.25,1.0,3727.5,483.75,4211.25
2021-01-16 06:00:00+00:00,49356.75,53691.75,3.0,3848.75,483.25,4332.0
2021-01-16 07:00:00+00:00,52292.25,56995.25,99.75,4004.0,599.25,4603.25
2021-01-16 08:00:00+00:00,54678.0,60326.75,668.0,3836.25,1144.5,4980.75
2021-01-16 09:00:00+00:00,55279.0,62453.25,1727.75,3889.25,1557.25,5446.5
2021-01-16 10:00:00+00:00,54944.75,63977.0,2605.75,4303.0,2123.5,6426.5
2021-01-16 11:00:00+00:00,52829.75,64021.0,3160.5,4879.0,3151.75,8030.75
2021-01-16 12:00:00+00:00,50583.5,62463.25,2961.5,5072.25,3846.0,8918.25
2021-01-16 13:00:00+00:00,49747.5,61203.0,2074.5,4980.25,4400.75,9381.0
