timestamp,weather_temperature_forecast,weather_wind_100m_forecast,weather_radiation_forecast
2021-01-01 00:00:00+00:00,1.195333122257048,16.58194845562694,0.0
2021-01-01 01:00:00+00:00,0.9858519508876372,16.36369335631032,0.0
2021-01-01 02:00:00+00:00,0.7163790523105475,15.735093495722362,0.0
2021-01-01 03:00:00+00:00,0.6545954360978363,15.197800230043104,0.0
2021-01-01 04:00:00+00:00,0.6425509232182671,15.031368451861193,0.0
2021-01-01 05:00:00+00:00,0.5818288818939384,14.515348427052892,0.0
2021-01-01 06:00:00+00:00,0.4192398072079585,14.005926673252763,0.0
2021-01-01 07:00:00+00:00,0.36328642518196774,13.189013479652566,0.0
2021-01-01 08:00:00+00:00,0.5577136825916812,12.736328284580889,6.910446810131231
2021-01-01 09:00:00+00:00,1.2338296218818527,12.493130133427032,43.25763928121772
2021-01-01 10:00:00+00:00,1.906917302776095,11.897282173810137,89.65437818795196
2021-01-01 11:00:00+00:00,2.48992828207151,11.086598763759499,136.21164772727272
2021-01-01 12:00:00+00:00,2.7073726651783976,12.156429310209072,153.87054493801654
2021-01-01 13:00:00+00:00,2.974164456153889,12.26818294676737,107.49672891916322
2021-01-01 14:00:00+00:00,2.8853903064067574,12.591116703852036,81.02823435885847
2021-01-01 15:00:00+00:00,2.1731565735123737,13.283428698025956,35.7865234375
2021-01-01 16:00:00+00:00,1.542094530830404,14.203180532562408,2.9148158049780477
2021-01-01 17:00:00+00:00,1.3704770737515628,14.984023608324087,0.0
2021-01-01 18:00:00+00:00,1.3071603822243034,15.337342728047618,0.0
2021-01-01 19:00:00+00:00,1.0800403254457813,15.612730235780036,0.0
2021-01-01 20:00:00+00:00,0.8907668922635765,16.451818822268383,0.0
2021-01-01 21:00:00+00:00,0.7793325509428908,17.292036785371394,0.0
2021-01-01 22:00:00+00:00,0.720473679773615,17.21161319222925,0.0
2021-01-01 23:00:00+00:00,0.6322093997463059,16.567582581931003,0.0
2021-01-02 00:00:00+00:00,1.0052892985093802,15.756769951709373,0.0
2021-01-02 01:00:00+00:00,0.7863380671596789,15.832638137931855,0.0
2021-01-02 02:00:00+00:00,0.6407494699613254,15.895649666762463,0.0
2021-01-02 03:00:00+00:00,0.47054685890653325,16.12049639838629,0.0
2021-01-02 04:00:00+00:00,0.3367777753843342,15.798233061014592,0.0
2021-01-02 05:00:00+00:00,0.15552699799853584,15.346448071707963,0.0
2021-01-02 06:00:00+00:00,0.13101036545494954,15.161890975406989,0.0
2021-01-02 07:00:00+00:00,0.028426566787008244,14.579428728255653,0.0
2021-01-02 08:00:00+00:00,0.2656485988628117,14.067094356443643,7.96207803773486
2021-01-02 09:00:00+00:00,0.9504625771606353,13.563746733170673,53.523823686079545
2021-01-02 10:00:00+00:00,1.5992750682799048,12.484450537976189,106.54293606340393
2021-01-02 11:00:00+00:00,2.1311477048226624,11.330216390959249,138.6971397210744
2021-01-02 12:00:00+00:00,2.3927300774953277,9.901049840842544,151.4862006069215
2021-01-02 13:00:00+00:00,2.66087233729548,9.999942598142427,114.63145741864669
2021-01-02 14:00:00+00:00,2.566639057192094,10.426086708674642,81.761275665031
2021-01-02 15:00:00+00:00,1.729593262655976,11.076167887971243,35.90067622917743
2021-01-02 16:00:00+00:00,1.2186860618486945,12.290753916309942,2.6166064049586777
2021-01-02 17:00:00+00:00,0.9268013868346657,13.614064043219727,0.0
2021-01-02 18:00:00+00:00,0.680978447854682,14.450196717673192,0.0
2021-01-02 19:00:00+00:00,0.4518442106712045,15.098406652606261,0.0
2021-01-02 20:00:00+00:00,0.2666368034785804,15.576599705921437,0.0
2021-01-02 21:00:00+00:00,0.07710625410108317,16.493246169133837,0.0
2021-01-02 22:00:00+00:00,0.062213909176508514,18.173881367440654,0.0
2021-01-02 23:00:00+00:00,0.036337065423046835,19.06810974923532,0.0
2021-01-03 00:00:00+00:00,0.40909153151961647,20.489561709820723,0.0
2021-01-03 01:00:00+00:00,0.43816747516305043,21.549430799905732,0.0
2021-01-03 02:00:00+00:00,0.3556509244383377,22.17010696616276,0.0
2021-01-03 03:00:00+00:00,0.28209833855207544,22.719704293259042,0.0
2021-01-03 04:00:00+00:00,0.19661500443810445,23.380361754641193,0.0
2021-01-03 05:00:00+00:00,0.1606075203707999,24.34432173706771,0.0
2021-01-03 06:00:00+00:00,0.19987717524787108,25.910352064817115,0.0
2021-01-03 07:00:00+00:00,0.21644311671139613,26.315339301247516,0.0
2021-01-03 08:00:00+00:00,0.33324084275575944,26.42097641225822,3.7614711288578255
2021-01-03 09:00:00+00:00,0.706192344051345,26.40195752888849,29.454028925619834
2021-01-03 10:00:00+00:00,1.1246073335689215,26.90665378770316,59.28282067164902
2021-01-03 11:00:00+00:00,1.5032461633349878,27.76659829018508,79.78267166516012
2021-01-03 12:00:00+00:00,1.7237968726008972,27.749917726078245,87.27737482244318
2021-01-03 13:00:00+00:00,1.7793597315187843,27.484201245427283,68.81800960824509
2021-01-03 14:00:00+00:00,1.6400384870340643,27.30569482534307,44.63143502227531
2021-01-03 15:00:00+00:00,1.3212873009193578,27.820494236337264,20.16326591554752
2021-01-03 16:00:00+00:00,1.063038844606802,28.1088419313763,1.990315082644628
2021-01-03 17:00:00+00:00,0.8843985865313786,28.201858743331695,0.0
2021-01-03 18:00:00+00:00,0.8082305321912356,28.207627909340935,0.0
2021-01-03 19:00:00+00:00,0.7316373897475126,27.704824683347997,0.0
2021-01-03 20:00:00+00:00,0.6205432346520278,27.39415371471304,0.0
2021-01-03 21:00:00+00:00,0.559822074068391,26.97207086921969,0.0
2021-01-03 22:00:00+00:00,0.51877037022164,26.48825891819608,0.0
2021-01-03 23:00:00+00:00,0.3759308678153524,26.352432398996903,0.0
2021-01-04 00:00:00+00:00,0.4604885442596959,25.18975899260067,0.0
2021-01-04 01:00:00+00:00,0.5613086998384689,25.083471870549868,0.0
2021-01-04 02:00:00+00:00,0.5279291689261197,24.95944890589892,0.0
2021-01-04 03:00:00+00:00,0.4912990018985949,24.671239512180808,0.0
2021-01-04 04:00:00+00:00,0.39990155580878417,24.40514803820323,0.0
2021-01-04 05:00:00+00:00,0.3137162297988911,24.552707683736358,0.0
2021-01-04 06:00:00+00:00,0.2538474755007404,24.470183496985953,0.0
2021-01-04 07:00:00+00:00,0.2298220401855574,24.095679031005986,0.0
2021-01-04 08:00:00+00:00,0.4564238930870155,23.44850874107943,5.8593967626902685
2021-01-04 09:00:00+00:00,0.9206509131433509,23.519478842638883,35.94479647549716
2021-01-04 10:00:00+00:00,1.306972263882273,23.574175782392455,69.38124172746643
2021-01-04 11:00:00+00:00,1.630236595723722,23.301044807810932,94.42329595896824
2021-01-04 12:00:00+00:00,1.3489978937639329,23.204131184249047,91.9551906112797
2021-01-04 13:00:00+00:00,1.4405778008237866,22.658967571857822,66.01844482421875
2021-01-04 14:00:00+00:00,1.3934681939358404,23.662455260228555,46.89299376936984
2021-01-04 15:00:00+00:00,1.2233167620863405,23.713487129293597,24.063963481808496
2021-01-04 16:00:00+00:00,0.9007577778709706,23.51054175753106,2.4946195492074508
2021-01-04 17:00:00+00:00,0.7118655758407718,23.387574039185232,0.0
2021-01-04 18:00:00+00:00,0.6254167945713667,23.022806710296564,0.0
2021-01-04 19:00:00+00:00,0.5472801312887529,22.863678174364896,0.0
2021-01-04 20:00:00+00:00,0.4669421341922035,22.80159739879888,0.0
2021-01-04 21:00:00+00:00,0.48873941347036665,23.051903322162186,0.0
2021-01-04 22:00:00+00:00,0.43335838735890586,22.96418869493444,0.0
2021-01-04 23:00:00+00:00,0.3622716058994341,22.719434345865608,0.0
2021-01-05 00:00:00+00:00,0.4919674876287263,22.44515224361299,0.0
2021-01-05 01:00:00+00:00,0.5381232691857625,22.65736028312406,0.0
2021-01-05 02:00:00+00:00,0.5872486021617399,23.063149420772152,0.0
2021-01-05 03:00:00+00:00,0.5681869058656086,23.253331263738463,0.0
